address_hex;address_dec;group;float_no;value_little
'000B0C00';723968;15;79;0.0118567636236548423767089844
'000B0C00';723968;15;80;0.0093452446162700653076171875
'000B0C00';723968;15;81;0.0063484711572527885437011719
'000B0C00';723968;15;82;0.0032366907689720392227172852
'000B0C00';723968;15;83;0.0001713959354674443602561951
'000B0C00';723968;15;84;-0.0027682289946824312210083008
'000B0C00';723968;15;85;-0.0055043087340891361236572266
'000B0C00';723968;15;86;-0.0079640662297606468200683594
'000B0C00';723968;15;87;-0.0100871985778212547302246094
'000B0C00';723968;15;88;-0.0118272546678781509399414062
'000B0C00';723968;15;89;-0.0131520796567201614379882812
'000B0C00';723968;15;90;-0.0140438806265592575073242188
'000B0C00';723968;15;91;-0.0144988643005490303039550781
'000B0C00';723968;15;92;-0.0145265534520149230957031250
'000B0C00';723968;15;93;-0.0141486609354615211486816406
'000B0C00';723968;15;94;-0.0133977439254522323608398438
'000B0C00';723968;15;95;-0.0123156681656837463378906250
'000B0C00';723968;15;96;-0.0109518002718687057495117188
'000B0C00';723968;15;97;-0.0093611041083931922912597656
'000B0C00';723968;15;98;-0.0076021910645067691802978516
'000B0C00';723968;15;99;-0.0057353749871253967285156250
'000B0C00';723968;15;100;-0.0038207999896258115768432617
'000B0C00';723968;15;101;-0.0019166630227118730545043945
'000B0C00';723968;15;102;-0.0000775223088567145168781281
'000B0C00';723968;15;103;0.0016471233684569597244262695
'000B0C00';723968;15;104;0.0032139734830707311630249023
'000B0C00';723968;15;105;0.0045869010500609874725341797
'000B0C00';723968;15;106;0.0057376706972718238830566406
'000B0C00';723968;15;107;0.0066463211551308631896972656
'000B0C00';723968;15;108;0.0073012686334550380706787109
'000B0C00';723968;15;109;0.0076991980895400047302246094
'000B0C00';723968;15;110;0.0078446920961141586303710938
'000B0C00';723968;15;111;0.0077496264129877090454101562
'000B0C00';723968;15;112;0.0074323625303804874420166016
'000B0C00';723968;15;113;0.0069167725741863250732421875
'000B0C00';723968;15;114;0.0062312376685440540313720703
'000B0C00';723968;15;115;0.0054075983352959156036376953
'000B0C00';723968;15;116;0.0044798334129154682159423828
'000B0C00';723968;15;117;0.0034828686621040105819702148
'000B0C00';723968;15;118;0.0024515388067811727523803711
'000B0C00';723968;15;119;0.0014194848481565713882446289
'000B0C00';723968;15;120;0.0004181738477200269699096680
'000B0C00';723968;15;121;-0.0005239291931502521038055420
'000B0C00';723968;15;122;-0.0013820484746247529983520508
'000B0C00';723968;15;123;-0.0021356341894716024398803711
'000B0C00';723968;15;124;-0.0027687291149049997329711914
'000B0C00';723968;15;125;-0.0032701827585697174072265625
'000B0C00';723968;15;126;-0.0036336677148938179016113281
'000B0C00';723968;15;127;-0.0038575890939682722091674805
'000B0C00';723968;15;128;-0.0039448183961212635040283203
'000B0C00';723968;15;129;-0.0039022620767354965209960938
'000B0C00';723968;15;130;-0.0037403902970254421234130859
'000B0C00';723968;15;131;-0.0034727002494037151336669922
'000B0C00';723968;15;132;-0.0031150677241384983062744141
'000B0C00';723968;15;133;-0.0026850579306483268737792969
'000B0C00';723968;15;134;-0.0022012770641595125198364258
'000B0C00';723968;15;135;-0.0016827185172587633132934570
'000B0C00';723968;15;136;-0.0011481058318167924880981445
'000B0C00';723968;15;137;-0.0006152990390546619892120361
'000B0C00';723968;15;138;-0.0001009265688480809330940247
'000B0C00';723968;15;139;0.0003794787044171243906021118
'000B0C00';723968;15;140;0.0008127794717438519001007080
'000B0C00';723968;15;141;0.0011899368837475776672363281
'000B0C00';723968;15;142;0.0015038122655823826789855957
'000B0C00';723968;15;143;0.0017482142429798841476440430
'000B0C00';723968;15;144;0.0019197531510144472122192383
'000B0C00';723968;15;145;0.0020179075654596090316772461
'000B0C00';723968;15;146;0.0020443852990865707397460938
'000B0C00';723968;15;147;0.0020028383005410432815551758
'000B0C00';723968;15;148;0.0018986148061230778694152832
'000B0C00';723968;15;149;0.0017384645761922001838684082
'000B0C00';723968;15;150;0.0015302178217098116874694824
'000B0C00';723968;15;151;0.0012824520235881209373474121
'000B0C00';723968;15;152;0.0010041901841759681701660156
'000B0C00';723968;15;153;0.0007045837119221687316894531
'000B0C00';723968;15;154;0.0003926344797946512699127197
'000B0C00';723968;15;155;0.0000769695179769769310951233
'000B0C00';723968;15;156;-0.0002343493397347629070281982
'000B0C00';723968;15;157;-0.0005339963245205581188201904
'000B0C00';723968;15;158;-0.0008154928800649940967559814
'000B0C00';723968;15;159;-0.0010732563678175210952758789
'000B0C00';723968;15;160;-0.0013026574160903692245483398
'000B0C00';723968;15;161;-0.0015000248095020651817321777
'000B0C00';723968;15;162;-0.0016625956632196903228759766
'000B0C00';723968;15;163;-0.0017884691478684544563293457
'000B0C00';723968;15;164;-0.0018765218555927276611328125
'000B0C00';723968;15;165;-0.0019263179274275898933410645
'000B0C00';723968;15;166;-0.0019380816956982016563415527
'000B0C00';723968;15;167;-0.0019125909311696887016296387
'000B0C00';723968;15;168;-0.0018510502995923161506652832
'000B0C00';723968;15;169;-0.0017550605116412043571472168
'000B0C00';723968;15;170;-0.0016265984158962965011596680
'000B0C00';723968;15;171;-0.0014679422602057456970214844
'000B0C00';723968;15;172;-0.0012816227972507476806640625
'000B0C00';723968;15;173;-0.0010704700835049152374267578
'000B0C00';723968;15;174;-0.0008376103360205888748168945
'000B0C00';723968;15;175;-0.0005864104605279862880706787
'000B0C00';723968;15;176;-0.0003205096290912479162216187
'000B0C00';723968;15;177;-0.0000438618008047342300415039
'000B0C00';723968;15;178;0.0002392876631347462534904480
'000B0C00';723968;15;179;0.0005244138301350176334381104
'000B0C00';723968;15;180;0.0008066983427852392196655273
'000B0C00';723968;15;181;0.0010810885578393936157226562
'000B0C00';723968;15;182;0.0013423692435026168823242188
'000B0C00';723968;15;183;0.0015852196374908089637756348
'000B0C00';723968;15;184;0.0018043027957901358604431152
'000B0C00';723968;15;185;0.0019943974912166595458984375
'000B0C00';723968;15;186;0.0021505022887140512466430664
'000B0C00';723968;15;187;0.0022679655812680721282958984
'000B0C00';723968;15;188;0.0023427226115018129348754883
'000B0C00';723968;15;189;0.0023713894188404083251953125
'000B0C00';723968;15;190;0.0023513599298894405364990234
'000B0C00';723968;15;191;0.0022810096852481365203857422
'000B0C00';723968;15;192;0.0021598292514681816101074219
'000B1000';724992;15;1;0.0019884917419403791427612305
'000B1000';724992;15;2;0.0017689199885353446006774902
'000B1000';724992;15;3;0.0015043386956676840782165527
'000B1000';724992;15;4;0.0011992539511993527412414551
'000B1000';724992;15;5;0.0008593964739702641963958740
'000B1000';724992;15;6;0.0004916581092402338981628418
'000B1000';724992;15;7;0.0001039647759171202778816223
'000B1000';724992;15;8;-0.0002949394693132489919662476
'000B1000';724992;15;9;-0.0006956682191230356693267822
'000B1000';724992;15;10;-0.0010884130606427788734436035
'000B1000';724992;15;11;-0.0014629930956289172172546387
'000B1000';724992;15;12;-0.0018091638339683413505554199
'000B1000';724992;15;13;-0.0021173134446144104003906250
'000B1000';724992;15;14;-0.0023786416277289390563964844
'000B1000';724992;15;15;-0.0025854867417365312576293945
'000B1000';724992;15;16;-0.0027316184714436531066894531
'000B1000';724992;15;17;-0.0028124316595494747161865234
'000B1000';724992;15;18;-0.0028251567855477333068847656
'000B1000';724992;15;19;-0.0027689973358064889907836914
'000B1000';724992;15;20;-0.0026451619341969490051269531
'000B1000';724992;15;21;-0.0024568638764321804046630859
'000B1000';724992;15;22;-0.0022092745639383792877197266
'000B1000';724992;15;23;-0.0019093470182269811630249023
'000B1000';724992;15;24;-0.0015655889874324202537536621
'000B1000';724992;15;25;-0.0011878642253577709197998047
'000B1000';724992;15;26;-0.0007870942354202270507812500
'000B1000';724992;15;27;-0.0003748183953575789928436279
'000B1000';724992;15;28;0.0000371569039998576045036316
'000B1000';724992;15;29;0.0004370943643152713775634766
'000B1000';724992;15;30;0.0008137365221045911312103271
'000B1000';724992;15;31;0.0011566893663257360458374023
'000B1000';724992;15;32;0.0014567386824637651443481445
'000B1000';724992;15;33;0.0017061438411474227905273438
'000B1000';724992;15;34;0.0018988978117704391479492188
'000B1000';724992;15;35;0.0020308932289481163024902344
'000B1000';724992;15;36;0.0021000392735004425048828125
'000B1000';724992;15;37;0.0021062865853309631347656250
'000B1000';724992;15;38;0.0020516132935881614685058594
'000B1000';724992;15;39;0.0019399437587708234786987305
'000B1000';724992;15;40;0.0017769158584997057914733887
'000B1000';724992;15;41;0.0015696710906922817230224609
'000B1000';724992;15;42;0.0013265952002257108688354492
'000B1000';724992;15;43;0.0010569839505478739738464355
'000B1000';724992;15;44;0.0007707097684033215045928955
'000B1000';724992;15;45;0.0004778482834808528423309326
'000B1000';724992;15;46;0.0001883140939753502607345581
'000B1000';724992;15;47;-0.0000884568071342073380947113
'000B1000';724992;15;48;-0.0003438437415752559900283813
'000B1000';724992;15;49;-0.0005703365313820540904998779
'000B1000';724992;15;50;-0.0007617332739755511283874512
'000B1000';724992;15;51;-0.0009133301209658384323120117
'000B1000';724992;15;52;-0.0010220517870038747787475586
'000B1000';724992;15;53;-0.0010864767245948314666748047
'000B1000';724992;15;54;-0.0011068454477936029434204102
'000B1000';724992;15;55;-0.0010849892860278487205505371
'000B1000';724992;15;56;-0.0010241584386676549911499023
'000B1000';724992;15;57;-0.0009288706351071596145629883
'000B1000';724992;15;58;-0.0008047159062698483467102051
'000B1000';724992;15;59;-0.0006580619374290108680725098
'000B1000';724992;15;60;-0.0004957928322255611419677734
'000B1000';724992;15;61;-0.0003250195586588233709335327
'000B1000';724992;15;62;-0.0001528006105218082666397095
'000B1000';724992;15;63;0.0000141041773531469516456127
'000B1000';724992;15;64;0.0001695027604000642895698547
'000B1000';724992;15;65;0.0003079965536016970872879028
'000B1000';724992;15;66;0.0004251124337315559387207031
'000B1000';724992;15;67;0.0005174349644221365451812744
'000B1000';724992;15;68;0.0005827237619087100028991699
'000B1000';724992;15;69;0.0006199172930791974067687988
'000B1000';724992;15;70;0.0006290954188443720340728760
'000B1000';724992;15;71;0.0006114437128417193889617920
'000B1000';724992;15;72;0.0005691497935913503170013428
'000B1000';724992;15;73;0.0005052392370998859405517578
'000B1000';724992;15;74;0.0004234260413795709609985352
'000B1000';724992;15;75;0.0003279350639786571264266968
'000B1000';724992;15;76;0.0002232851256849244236946106
'000B1000';724992;15;77;0.0001140879830927588045597076
'000B1000';724992;15;78;0.0000048664028327038977295160
'000B1000';724992;15;79;-0.0001001161508611403405666351
'000B1000';724992;15;80;-0.0001970236626220867037773132
'000B1000';724992;15;81;-0.0002825803821906447410583496
'000B1000';724992;15;82;-0.0003541606420185416936874390
'000B1000';724992;15;83;-0.0004098629287909716367721558
'000B1000';724992;15;84;-0.0004485500394366681575775146
'000B1000';724992;15;85;-0.0004698344273492693901062012
'000B1000';724992;15;86;-0.0004740466829389333724975586
'000B1000';724992;15;87;-0.0004621731932274997234344482
'000B1000';724992;15;88;-0.0004357654834166169166564941
'000B1000';724992;15;89;-0.0003968555538449436426162720
'000B1000';724992;15;90;-0.0003478325379546731710433960
'000B1000';724992;15;91;-0.0002912974741775542497634888
'000B1000';724992;15;92;-0.0002299524348927661776542664
'000B1000';724992;15;93;-0.0001664809387875720858573914
'000B1000';724992;15;94;-0.0001034259985317476093769073
'000B1000';724992;15;95;-0.0000430972031608689576387405
'000B1000';724992;15;96;0.0000125066626424086280167103
'000B1000';724992;15;97;0.0000617660771240480244159698
'000B1000';724992;15;98;0.0001034726083162240684032440
'000B1000';724992;15;99;0.0001368361699860543012619019
'000B1000';724992;15;100;0.0001614978682482615113258362
'000B1000';724992;15;101;0.0001775073469616472721099854
'000B1000';724992;15;102;0.0001852731802500784397125244
'000B1000';724992;15;103;0.0001855108857853338122367859
'000B1000';724992;15;104;0.0001791829708963632583618164
'000B1000';724992;15;105;0.0001674272643867880105972290
'000B1000';724992;15;106;0.0001514842297183349728584290
'000B1000';724992;15;107;0.0001326277561020106077194214
'000B1000';724992;15;108;0.0001121025561587885022163391
'000B1000';724992;15;109;0.0000910645394469611346721649
'000B1000';724992;15;110;0.0000705334750819019973278046
'000B1000';724992;15;111;0.0000513586965098511427640915
'000B1000';724992;15;112;0.0000341958111675921827554703
'000B1000';724992;15;113;0.0000194998192455386742949486
'000B1000';724992;15;114;0.0000075237699093122500926256
'000B1000';724992;15;115;-0.0000016687882862242986448109
'000B1000';724992;15;116;-0.0000081786947703221812844276
'000B1000';724992;15;117;-0.0000122425517474766820669174
'000B1000';724992;15;118;-0.0000141995687954477034509182
'000B1000';724992;15;119;-0.0000144547993841115385293961
'000B1000';724992;15;120;-0.0000134438050736207515001297
'000B1000';724992;15;121;-0.0000115978264147997833788395
'000B1000';724992;15;122;-0.0000093148773885332047939301
'000B1000';724992;15;123;-0.0000069363786678877659142017
'000B1000';724992;15;124;-0.0000047308785724453628063202
'000B1000';724992;15;125;-0.0000028841106995969312265515
'000B1000';724992;15;126;-0.0000014977244973124470561743
'000B1000';724992;15;127;-0.0000005940922278568905312568
'000B1000';724992;15;128;-0.0000001275255243626816081814
'000B1000';724992;15;129;-0.0000000000050040587992739027
'000B1000';724992;15;130;-0.0000000014653617208537639272
'000B1000';724992;15;131;-0.0000000106062234550563516677
'000B1000';724992;15;132;0.0000000263708734848933090689
'000B1000';724992;15;133;0.0000001353887881805349024944
'000B1000';724992;15;134;0.0000000572660212583286920562
'000B1000';724992;15;135;0.0000000426846362699961900944
'000B1000';724992;15;136;-0.0000002042797433432497200556
'000B1000';724992;15;137;-0.0000006696515129078761674464
'000B1000';724992;15;138;-0.0000001844914976345535251312
'000B1000';724992;15;139;-0.0000008773154718255682382733
'000B1000';724992;15;140;0.0000011551135230547515675426
'000B1000';724992;15;141;-0.0000132370514620561152696609
'000B1000';724992;15;142;-0.0000953685375861823558807373
'000B1000';724992;15;143;-0.0002098153054248541593551636
'000B1000';724992;15;144;-0.0001915268076118081808090210
'000B1000';724992;15;145;0.0001138361258199438452720642
'000B1000';724992;15;146;0.0006686205160804092884063721
'000B1000';724992;15;147;0.0011672994587570428848266602
'000B1000';724992;15;148;0.0011815339094027876853942871
'000B1000';724992;15;149;0.0004756485868711024522781372
'000B1000';724992;15;150;-0.0007279209676198661327362061
'000B1000';724992;15;151;-0.0017653234535828232765197754
'000B1000';724992;15;152;-0.0018969607772305607795715332
'000B1000';724992;15;153;-0.0008284607902169227600097656
'000B1000';724992;15;154;0.0009683678508736193180084229
'000B1000';724992;15;155;0.0024126786738634109497070312
'000B1000';724992;15;156;0.0024304366670548915863037109
'000B1000';724992;15;157;0.0006798399263061583042144775
'000B1000';724992;15;158;-0.0020931961480528116226196289
'000B1000';724992;15;159;-0.0043614273890852928161621094
'000B1000';724992;15;160;-0.0046651517041027545928955078
'000B1000';724992;15;161;-0.0025144626852124929428100586
'000B1000';724992;15;162;0.0012235463364049792289733887
'000B1000';724992;15;163;0.0047308243811130523681640625
'000B1000';724992;15;164;0.0062306178733706474304199219
'000B1000';724992;15;165;0.0049847983755171298980712891
'000B1000';724992;15;166;0.0016966199036687612533569336
'000B1000';724992;15;167;-0.0019189745653420686721801758
'000B1000';724992;15;168;-0.0041290051303803920745849609
'000B1000';724992;15;169;-0.0041297413408756256103515625
'000B1000';724992;15;170;-0.0023973337374627590179443359
'000B1000';724992;15;171;-0.0002605967747513204813003540
'000B1000';724992;15;172;0.0009885157924145460128784180
'000B1000';724992;15;173;0.0008304616203531622886657715
'000B1000';724992;15;174;-0.0002854381164070218801498413
'000B1000';724992;15;175;-0.0013114846078678965568542480
'000B1000';724992;15;176;-0.0013034772127866744995117188
'000B1000';724992;15;177;-0.0000212638060475001111626625
'000B1000';724992;15;178;0.0019222649279981851577758789
'000B1000';724992;15;179;0.0034291937481611967086791992
'000B1000';724992;15;180;0.0035693626850843429565429688
'000B1000';724992;15;181;0.0021269342396408319473266602
'000B1000';724992;15;182;-0.0002730372943915426731109619
'000B1000';724992;15;183;-0.0025171341840177774429321289
'000B1000';724992;15;184;-0.0036163115873932838439941406
'000B1000';724992;15;185;-0.0032208645716309547424316406
'000B1000';724992;15;186;-0.0017511568730697035789489746
'000B1000';724992;15;187;-0.0000920750462682917714118958
'000B1000';724992;15;188;0.0009459707653149962425231934
'000B1000';724992;15;189;0.0010728191118687391281127930
'000B1000';724992;15;190;0.0006162273348309099674224854
'000B1000';724992;15;191;0.0002350175200263038277626038
'000B1000';724992;15;192;0.0004427607927937060594558716
'000B1400';726016;15;1;0.0012456161202862858772277832
'000B1400';726016;15;2;0.0021183886565268039703369141
'000B1400';726016;15;3;0.0023329802788794040679931641
'000B1400';726016;15;4;0.0014378102496266365051269531
'000B1400';726016;15;5;-0.0004086716799065470695495605
'000B1400';726016;15;6;-0.0024595141876488924026489258
'000B1400';726016;15;7;-0.0037548600230365991592407227
'000B1400';726016;15;8;-0.0036407858133316040039062500
'000B1400';726016;15;9;-0.0021339759696274995803833008
'000B1400';726016;15;10;0.0000778590474510565400123596
'000B1400';726016;15;11;0.0020000867079943418502807617
'000B1400';726016;15;12;0.0028521271888166666030883789
'000B1400';726016;15;13;0.0024529930669814348220825195
'000B1400';726016;15;14;0.0012614447623491287231445312
'000B1400';726016;15;15;0.0000635442920611239969730377
'000B1400';726016;15;16;-0.0004989797598682343959808350
'000B1400';726016;15;17;-0.0002829980221576988697052002
'000B1400';726016;15;18;0.0003183152584824711084365845
'000B1400';726016;15;19;0.0006661913939751684665679932
'000B1400';726016;15;20;0.0003000612778123468160629272
'000B1400';726016;15;21;-0.0007857261807657778263092041
'000B1400';726016;15;22;-0.0019895092118531465530395508
'000B1400';726016;15;23;-0.0026982866693288087844848633
'000B1400';726016;15;24;-0.0023821184877306222915649414
'000B1400';726016;15;25;-0.0008447426371276378631591797
'000B1400';726016;15;26;0.0006698152283206582069396973
'000B1400';726016;15;27;0.0027083149179816246032714844
'000B1400';726016;15;28;0.0026296067517250776290893555
'000B1400';726016;15;29;-0.0009490278898738324642181396
'000B1400';726016;15;30;-0.0009181998320855200290679932
'000B1400';726016;15;31;0.0010863994248211383819580078
'000B1400';726016;15;32;0.0011918661184608936309814453
'000B1400';726016;15;33;0.0010669404873624444007873535
'000B1400';726016;15;34;0.0004012622521258890628814697
'000B1400';726016;15;35;-0.0003771499323192983865737915
'000B1400';726016;15;36;-0.0007805330678820610046386719
'000B1400';726016;15;37;-0.0008560691494494676589965820
'000B1400';726016;15;38;-0.0005602037999778985977172852
'000B1400';726016;15;39;-0.0001359853340545669198036194
'000B1400';726016;15;40;0.0001839164906414225697517395
'000B1400';726016;15;41;0.0002703210629988461732864380
'000B1400';726016;15;42;0.0001225284213433042168617249
'000B1400';726016;15;43;-0.0001263157028006389737129211
'000B1400';726016;15;44;-0.0002941444981843233108520508
'000B1400';726016;15;45;-0.0002565610338933765888214111
'000B1400';726016;15;46;-0.0000098065838756156153976917
'000B1400';726016;15;47;0.0003279712400399148464202881
'000B1400';726016;15;48;0.0005820046062581241130828857
'000B1400';726016;15;49;0.0006134103750810027122497559
'000B1400';726016;15;50;0.0003903012839145958423614502
'000B1400';726016;15;51;0.0000026180041459156200289726
'000B1400';726016;15;52;-0.0003849866916425526142120361
'000B1400';726016;15;53;-0.0006145201041363179683685303
'000B1400';726016;15;54;-0.0006076321005821228027343750
'000B1400';726016;15;55;-0.0003946795768570154905319214
'000B1400';726016;15;56;-0.0000888354843482375144958496
'000B1400';726016;15;57;0.0001763279724400490522384644
'000B1400';726016;15;58;0.0003109916287939995527267456
'000B1400';726016;15;59;0.0003027943894267082214355469
'000B1400';726016;15;60;0.0002066892484435811638832092
'000B1400';726016;15;61;0.0001025034944177605211734772
'000B1400';726016;15;62;0.0000470986342406831681728363
'000B1400';726016;15;63;0.0000474758162454236298799515
'000B1400';726016;15;64;0.0000669681830913759768009186
'000B1400';726016;15;65;0.0000564637157367542386054993
'000B1400';726016;15;66;-0.0000103212114481721073389053
'000B1400';726016;15;67;-0.0001186132867587730288505554
'000B1400';726016;15;68;-0.0002208584628533571958541870
'000B1400';726016;15;69;-0.0002645999484229832887649536
'000B1400';726016;15;70;-0.0002226335491286590695381165
'000B1400';726016;15;71;-0.0001078452114597894251346588
'000B1400';726016;15;72;0.0000345825028489343822002411
'000B1400';726016;15;73;0.0001514269824838265776634216
'000B1400';726016;15;74;0.0002075423835776746273040771
'000B1400';726016;15;75;0.0001991926401387900114059448
'000B1400';726016;15;76;0.0001490272261435166001319885
'000B1400';726016;15;77;0.0000881431478774175047874451
'000B1400';726016;15;78;0.0000372346185031346976757050
'000B1400';726016;15;79;-0.0000016609541262369020842016
'000B1400';726016;15;80;-0.0000393647969758603721857071
'000B1400';726016;15;81;-0.0000854215468280017375946045
'000B1400';726016;15;82;-0.0001358686131425201892852783
'000B1400';726016;15;83;-0.0001716857223073020577430725
'000B1400';726016;15;84;-0.0001693049416644498705863953
'000B1400';726016;15;85;-0.0001163026754511520266532898
'000B1400';726016;15;86;-0.0000222491344175068661570549
'000B1400';726016;15;87;0.0000825546521809883415699005
'000B1400';726016;15;88;0.0001605075958650559186935425
'000B1400';726016;15;89;0.0001848905958468094468116760
'000B1400';726016;15;90;0.0001524385588709264993667603
'000B1400';726016;15;91;0.0000834667589515447616577148
'000B1400';726016;15;92;0.0000099143853731220588088036
'000B1400';726016;15;93;-0.0000416494694945868104696274
'000B1400';726016;15;94;-0.0000621799117652699351310730
'000B1400';726016;15;95;-0.0000611552095506340265274048
'000B1400';726016;15;96;-0.0000568306277273222804069519
'000B1400';726016;15;97;-0.0000623337837168946862220764
'000B1400';726016;15;98;-0.0000765242730267345905303955
'000B1400';726016;15;99;-0.0000848948184284381568431854
'000B1400';726016;15;100;-0.0000697977811796590685844421
'000B1400';726016;15;101;-0.0000234036888286937028169632
'000B1400';726016;15;102;0.0000448124737886246293783188
'000B1400';726016;15;103;0.0001106759664253331720829010
'000B1400';726016;15;104;0.0001469185808673501014709473
'000B1400';726016;15;105;0.0001371172693325206637382507
'000B1400';726016;15;106;0.0000842392837512306869029999
'000B1400';726016;15;107;0.0000092142263383721001446247
'000B1400';726016;15;108;-0.0000595450110267847776412964
'000B1400';726016;15;109;-0.0000995306254480965435504913
'000B1400';726016;15;110;-0.0001033723310683853924274445
'000B1400';726016;15;111;-0.0000795140658738091588020325
'000B1400';726016;15;112;-0.0000449445287813432514667511
'000B1400';726016;15;113;-0.0000150006499097798950970173
'000B1400';726016;15;114;0.0000037983988931955536827445
'000B1400';726016;15;115;0.0000143435854624840430915356
'000B1400';726016;15;116;0.0000237810399994486942887306
'000B1400';726016;15;117;0.0000365170235454570502042770
'000B1400';726016;15;118;0.0000502551629324443638324738
'000B1400';726016;15;119;0.0000574646255699917674064636
'000B1400';726016;15;120;0.0000507162585563492029905319
'000B1400';726016;15;121;0.0000284442321571987122297287
'000B1400';726016;15;122;-0.0000029440120670187752693892
'000B1400';726016;15;123;-0.0000320401268254499882459641
'000B1400';726016;15;124;-0.0000484493975818622857332230
'000B1400';726016;15;125;-0.0000482381401525344699621201
'000B1400';726016;15;126;-0.0000354638468706980347633362
'000B1400';726016;15;127;-0.0000190269947779597714543343
'000B1400';726016;15;128;-0.0000070000464802433270961046
'000B1400';726016;15;129;-0.0000020648744794016238301992
'000B1400';726016;15;130;-0.0000008103280606519547291100
'000B1400';726016;15;131;0.0000028969614049856318160892
'000B1400';726016;15;132;0.0000128114043036475777626038
'000B1400';726016;15;133;0.0000269964239123510196805000
'000B1400';726016;15;134;0.0000385291750717442482709885
'000B1400';726016;15;135;0.0000397393960156477987766266
'000B1400';726016;15;136;0.0000273165096587035804986954
'000B1400';726016;15;137;0.0000049803070396592374891043
'000B1400';726016;15;138;-0.0000180726055987179279327393
'000B1400';726016;15;139;-0.0000320967228617519140243530
'000B1400';726016;15;140;-0.0000323833664879202842712402
'000B1400';726016;15;141;-0.0000212187533179530873894691
'000B1400';726016;15;142;-0.0000068944164013373665511608
'000B1400';726016;15;143;0.0000018452266203894396312535
'000B1400';726016;15;144;0.0000017184304397233063355088
'000B1400';726016;15;145;-0.0000067943838075734674930573
'000B1400';726016;15;146;-0.0000111122099042404443025589
'000B1400';726016;15;147;-0.0000016019789654819760471582
'000B1400';726016;15;148;0.0000097885622380999848246574
'000B1400';726016;15;149;0.0000165017463586991652846336
'000B1400';726016;15;150;0.0000195231314137345179915428
'000B1400';726016;15;151;0.0000173175994859775528311729
'000B1400';726016;15;152;0.0000112668121801107190549374
'000B1400';726016;15;153;0.0000033192591217812150716782
'000B1400';726016;15;154;-0.0000044306730160315055400133
'000B1400';726016;15;155;-0.0000100484285212587565183640
'000B1400';726016;15;156;-0.0000128135234263027086853981
'000B1400';726016;15;157;-0.0000129116961034014821052551
'000B1400';726016;15;158;-0.0000110708369902567937970161
'000B1400';726016;15;159;-0.0000080755298768053762614727
'000B1400';726016;15;160;-0.0000043921199903707019984722
'000B1400';726016;15;161;-0.0000001658537058801812236197
'000B1400';726016;15;162;0.0000042629626477719284594059
'000B1400';726016;15;163;0.0000085173396655591204762459
'000B1400';726016;15;164;0.0000113558262455626390874386
'000B1400';726016;15;165;0.0000119425822049379348754883
'000B1400';726016;15;166;0.0000101670038930024020373821
'000B1400';726016;15;167;0.0000044845869524579029530287
'000B1400';726016;15;168;-0.0000001380658574134940863587
'000B1400';726016;15;169;-0.0000000433965432478089496726
'000B1400';726016;15;170;0.0000001040788788486679550260
'000B1400';726016;15;171;-0.0000000980300072228601493407
'000B1400';726016;15;172;0.0000000608621135711473471019
'000B1400';726016;15;173;-0.0000000302598479606785986107
'000B1400';726016;15;174;-0.0000000031837672498369329332
'000B1400';726016;15;175;0.0000000024348103533355924810
'000B1400';726016;15;176;-0.0000000099749515314329073590
'000B1400';726016;15;177;0.0000000005701839000948893954
'000B1400';726016;15;178;0.0000000005203089070704436381
'000B1400';726016;15;179;-0.0000000000041228262123715886
'000C6000';811008;16;1;0.5001763701438903808593750000
'000C6000';811008;16;2;-0.0507736168801784515380859375
'000C6000';811008;16;3;0.1387795656919479370117187500
'000C6000';811008;16;4;-0.1196095719933509826660156250
'000C6000';811008;16;5;0.0396796874701976776123046875
'000C6000';811008;16;6;-0.0349622182548046112060546875
'000C6000';811008;16;7;-0.0258965026587247848510742188
'000C6000';811008;16;8;-0.0576239936053752899169921875
'000C6000';811008;16;9;-0.0449774675071239471435546875
'000C6000';811008;16;10;-0.0371064282953739166259765625
'000C6000';811008;16;11;-0.0378564074635505676269531250
'000C6000';811008;16;12;-0.0164085458964109420776367188
'000C6000';811008;16;13;-0.0185065977275371551513671875
'000C6000';811008;16;14;-0.0020958504173904657363891602
'000C6000';811008;16;15;0.0084784971550107002258300781
'000C6000';811008;16;16;0.0105656096711754798889160156
'000C6000';811008;16;17;0.0268920548260211944580078125
'000C6000';811008;16;18;0.0176339149475097656250000000
'000C6000';811008;16;19;0.0256531257182359695434570312
'000C6000';811008;16;20;0.0135167967528104782104492188
'000C6000';811008;16;21;0.0123233618214726448059082031
'000C6000';811008;16;22;0.0050951051525771617889404297
'000C6000';811008;16;23;0.0003981938061770051717758179
'000C6000';811008;16;24;0.0010554769542068243026733398
'000C6000';811008;16;25;-0.0063923583365976810455322266
'000C6000';811008;16;26;-0.0058811409398913383483886719
'000C6000';811008;16;27;-0.0079979216679930686950683594
'000C6000';811008;16;28;-0.0053560584783554077148437500
'000C6000';811008;16;29;0.0001194825672428123652935028
'000C6000';811008;16;30;-0.0004300967557355761528015137
'000C6000';811008;16;31;0.0057083806023001670837402344
'000C6000';811008;16;32;0.0021320292726159095764160156
'000C6000';811008;16;33;0.0073656756430864334106445312
'000C6000';811008;16;34;0.0045851771719753742218017578
'000C6000';811008;16;35;0.0065404502674937248229980469
'000C6000';811008;16;36;0.0072208638302981853485107422
'000C6000';811008;16;37;0.0048587941564619541168212891
'000C6000';811008;16;38;0.0062321941368281841278076172
